	
Daily CO2 values at Jubany Station, Antarctica			
				
                       CO2    Std
Year	Month	Day   Value   Dev
		7	381.85	0.42
		8	381.61	0.25
		9	382.10	0.38
		10	381.77	0.28
		11	381.80	0.1
		12	381.71	0.16
		13	381.78	0.05
		14	381.98	0.23
		15	381.62	0.18
		16	381.75	0.15
		17	381.75	0.12
		18	381.75	0.1
		19	381.97	0.41
		20	381.63	0.27
		21	381.62	0.12
		22	382.16	0.34
		23	381.72	0.12
		24	382.91	0.41
		25	383.60	0.17
		26	382.25	0.55
		27	382.25	0.37
		28	382.09	0.23
		29	382.46	0.41
		30	382.26	0.39
2008	July	1	382.10	0.13
		2	382.19	0.23
		3	382.17	0.15
		4	382.32	0.1
		5	382.26	0.31
		6	382.39	0.33
		7	382.24	0.26
		8	382.27	0.18
		9	382.42	0.25
		10	382.32	0.06
		11		
		12	383.34	0.2
		13	383.28	0.14
		14	383.52	0.06
		15	383.73	0.14
		16	383.51	0.22
		17	383.45	0.15
		18	383.08	0.44
		19	382.18	0.19
		20	383.39	0.31
		21	383.02	0.35
		22	382.49	0.25
		23	382.38	0.14
		24	382.30	0.08
		25	382.32	0.07
		26		
		27		
		28		
		29		
		30		
		31		
2008	August	1	384.23	0.34
		2	384.66	0.21
		3		
		4	384.58	0.2
		5	384.45	0.12
		6	384.63	0.15
		7	384.13	0.42
		8	384.93	0.42
		9	384.60	0.29
		10	384.50	0.09
		11	384.48	0.07
		12	384.26	0.25
		13	384.45	0.4
		14	384.16	0.15
		15	384.60	0.26
		16	384.27	0.28
		17	383.87	0.27
		18	384.46	0.35
		19	384.19	0.16
		20	384.21	0.12
		21	384.47	0.22
		22	384.45	0.33
		23	384.46	0.26
		24	384.57	0.2
		25	384.57	0.42
		26	384.35	0.5
		27	384.24	0.18
		28	384.47	0.17
		29	384.52	0.35
		30	384.25	0.09
		31	384.09	0.18
2008  September	1	384.28	0.22
		2	384.33	0.25
		3	384.42	0.13
		4	384.39	0.07
		5	384.28	0.39
		6	384.58	0.14
		7	384.28	0.34
		8	384.06	0.16
		9	384.17	0.28
		10	384.15	0.19
		11	384.05	0.23
		12	384.46	0.2
		13	384.15	0.13
		14	383.96	0.3
		15	383.91	0.28
		16	384.13	0.22
		17	384.09	0.24
		18	384.18	0.25
		19	383.75	0.23
		20	383.96	0.41
		21	384.19	0.32
		22	383.96	0.24
		23	383.80	0.24
		24	383.43	0.19
		25	383.86	0.28
		26	384.11	0.14
		27	384.10	0.16
		28	384.39	0.35
		29	383.87	0.28
		30	384.01	0.16
2008	October	1	383.74	0.22
		2	383.84	0.65
		3	384.18	0.15
		4	383.76	0.32
		5	383.95	0.2
		6	383.87	0.17
		7	383.86	0.29
		8	383.31	0.24
		9	383.26	0.21
		10	383.37	0.2
		11	383.97	0.52
		12	384.10	0.14
		13	384.39	0.5
		14	384.22	0.31
		15	384.16	0.22
		16	384.30	0.95
		17	384.63	0.32
		18	383.84	0.19
		19	383.56	0.18
		20	383.99	0.24
		21	384.07	0.19
		22	383.87	0.18
		23	384.01	0.36
		24	384.12	0.47
		25	383.84	0.42
		26	383.81	0.31
		27	383.54	0.28
		28	383.95	0.21
		29	384.19	0.6
		30	383.85	0.3
		31	384.25	0.18
2008   November	1	384.00	0.3
		2	383.92	0.12
		3	384.04	0.19
		4	383.87	0.16
		5	384.15	0.38
		6	384.43	0.52
		7	383.83	0.28
		8	384.26	0.1
		9	384.16	0.12
		10	384.04	0.28
		11	383.99	0.16
		12	384.03	0.11
		13	383.99	0.11
		14	384.12	0.32
		15	384.14	0.28
		16	383.96	0.15
		17	384.03	0.31
		18	383.83	0.16
		19	383.59	0.18
		20	383.94	0.12
		21	383.86	0.13
		22	383.89	0.2
		23	383.82	0.2
		24	383.88	0.23
		25	383.77	0.19
		26	383.66	0.17
		27	383.62	0.34
		28	383.70	0.28
		29	383.51	0.16
		30	383.61	0.12
2008   December	1	383.69	0.18
		2	383.68	0.26
		3	383.73	0.25
		4	384.01	0.19
		5	383.70	0.37
		6	383.95	0.36
		7	383.65	0.08
		8	383.71	0.27
		9	383.87	0.22
		10	384.15	0.39
		11	383.91	0.3
		12	384.04	0.3
		13	383.87	0.4
		14	383.51	0.17
		15	383.38	0.1
		16	383.30	0.06
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29	384.42	0.54
		30	383.25	0.13
		31	383.00	0.24
2009	January	1	382.89	0.13
		2	382.85	0.17
		3	382.67	0.16
		4	383.02	0.16
		5	382.77	0.2
		6	382.64	0.11
		7	382.51	0.18
		8	382.49	0.15
		9	382.54	0.23
		10	382.69	0.17
		11	382.70	0.23
		12	382.40	0.11
		13	382.59	0.17
		14	382.82	0.18
		15	382.52	0.15
		16	382.49	0.2
		17	382.78	0.2
		18	382.73	0.19
		19	383.10	0.59
		20	383.57	0.1
		21	383.64	0.16
		22	383.75	0.17
		23	383.76	0.25
		24	383.64	0.15
		25	383.66	0.2
		26	383.45	0.17
		27	383.70	0.25
		28	383.78	0.11
		29	383.80	0.12
		30	383.79	0.22
		31		
2009  February	1	383.88	0.15
		2	383.63	0.25
		3	383.76	0.16
		4	383.74	0.16
		5	383.85	0.17
		6	383.86	0.19
		7	383.72	0.14
		8	383.88	0.12
		9	383.95	0.19
		10	383.97	0.08
		11	383.27	0.05
		12	383.34	0.11
		13		
		14		
		15		
		16	383.95	0.17
		17	383.80	0.3
		18	383.67	0.17
		19	383.77	0.21
		20	383.83	0.16
		21	383.61	0.17
		22	383.88	0.15
		23	383.70	0.04
		24	382.76	0.11
		25	383.01	0.28
		26	383.79	0.19
		27	383.40	0.06
		28	383.45	0.21
2009	March	1	383.65	0.12
		2	383.52	0.07
		3	383.49	0.14
		4	383.62	0.15
		5	383.60	0.15
		6	383.47	0.07
		7	383.62	0.12
		8	383.85	0.21
		9	383.87	0.25
		10	383.80	0.14
		11	383.86	0.17
		12	383.86	0.18
		13	383.83	0.18
		14	383.58	0.09
		15	383.64	0.15
		16	383.84	0.04
		17	383.85	0.28
		18	384.10	0.1
		19	384.02	0.07
		20	383.93	0.16
		21	384.05	0.23
		22	383.88	0.32
		23	384.07	0.16
		24	384.10	0.06
		25	384.08	0.13
		26	384.16	0.17
		27	383.85	0.09
		28	383.88	0.13
		29	384.00	0.07
		30	384.13	0.12
		31	384.04	0.15
2009	April	1	383.90	0.14
		2	384.11	0.09
		3	383.98	0.15
		4	384.08	0.09
		5	383.85	0.12
		6	383.86	0.1
		7	383.72	0.13
		8	383.70	0.07
		9	383.68	0.06
		10	383.72	0.06
		11	383.72	0.06
		12	383.80	0.13
		13	383.81	0.15
		14	383.73	0.13
		15	383.81	0.13
		16	383.78	0.14
		17	383.68	0.06
		18	383.88	0.13
		19	384.25	0
		20	383.88	0.12
		21	384.18	0.15
		22	384.17	0.09
		23	384.11	0.07
		24	384.24	0.07
		25	384.14	0.09
		26	384.22	0.04
		27	384.20	0.02
		28	384.22	0.04
		29	384.22	0.03
		30	384.21	0
2009	May	1	384.38	0.12
		2	384.27	0.13
		3	384.38	0.13
		4	384.50	0.14
		5	384.51	0.11
		6	384.29	0.1
		7	384.08	0.1
		8	383.94	0.14
		9	383.99	0.1
		10	384.04	0.07
		11	384.04	0.11
		12	384.12	0.15
		13	384.08	0.12
		14	384.09	0.14
		15	384.10	0.13
		16	384.15	0.11
		17	383.96	0.1
		18	384.13	0.12
		19	383.92	0.12
		20	383.97	0.11
		21	383.87	0.13
		22	384.12	0.15
		23	384.46	0.12
		24	384.38	0.15
		25	384.66	0.15
		26	384.61	0.13
		27	384.52	0.15
		28	384.47	0.14
		29	384.59	0.15
		30	383.87	0.14
		31	384.64	0.15
2009	June	1	384.60	0.15
		2	384.57	0.24
		3	384.65	0.16
		4	384.57	0.07
		5		
		6		
		7		
		8	384.52	0.15
		9	384.42	0.09
		10	384.58	0.07
		11	384.64	0.15
		12	384.58	0.07
		13	384.59	0.1
		14	384.80	0.08
		15	384.83	0.13
		16	384.86	0.13
		17	384.78	0.11
		18	384.68	0.14
		19	384.64	0.12
		20	384.53	0.13
		21	384.53	0.07
		22	384.51	0.12
		23	384.60	0.29
		24	384.61	0.08
		25	385.03	0.13
		26	384.94	0.11
		27	385.13	0.14
		28	384.78	0.13
		29	385.03	0.08
		30	384.94	0.08
2009	July	1	385.31	0.33
		2	385.27	0.13
		3	385.38	0.13
		4	385.54	0.17
		5	385.51	0.11
		6	385.29	0.1
		7	385.43	0.35
		8	385.58	0.29
		9	385.25	0.23
		10	385.60	0.31
		11	385.30	0.19
		12	385.34	0.28
		13	385.36	0.32
		14	385.41	0.33
		15	385.24	0.23
		16	385.23	0.21
		17	385.52	0.34
		18	385.22	0.2
		19	385.60	0.16
		20	386.12	0.39
		21	385.42	0.27
		22	385.35	0.22
		23	385.48	0.26
		24	385.62	0.23
		25	385.60	0.31
		26	385.35	0.21
		27	385.46	0.27
		28	385.48	0.3
		29	385.52	0.21
		30	385.31	0.17
		31	385.42	0.25
2009	August	1	385.04	0.23
		2	385.22	0.32
		3	385.26	0.31
		4	385.25	0.32
		5	384.85	0.31
		6	384.91	0.35
		7	384.79	0.36
		8	384.52	0.34
		9	385.29	0.3
		10	385.22	0.18
		11	385.18	0.26
		12	385.21	0.25
		13	385.65	0.35
		14	385.30	0.07
		15	385.65	0.35
		16	385.50	0.21
		17	385.10	0.12
		18	385.16	0.1
		19	385.14	0.14
		20	385.08	0.13
		21	385.22	0.22
		22	385.09	0.04
		23	384.98	0.09
		24	385.11	0.1
		25	385.28	0.13
		26	385.08	0.14
		27	385.09	0.13
		28	384.61	0.28
		29	384.65	0.28
		30	385.24	0.24
		31	385.20	0.14
2009  September	1	385.10	0.1
		2	385.66	0.16
		3	385.78	0.13
		4	385.88	0.15
		5	385.85	0.13
		6	385.83	0.16
		7	385.80	0.14
		8	385.99	0.36
		9	386.06	0.23
		10	385.81	0.22
		11	385.92	0.15
		12	385.43	0.29
		13	385.67	0.32
		14	385.84	0.16
		15	385.85	0.09
		16	385.46	0.25
		17	385.35	0.23
		18	385.26	0.22
		19	385.14	0.14
		20	385.06	0.12
		21	385.22	0.22
		22	385.09	0.04
		23	384.98	0.09
		24	385.11	0.1
		25	385.27	0.13
		26	385.08	0.14
		27	385.09	0.13
		28	384.63	0.27
		29	384.65	0.28
		30	385.24	0.24
2009	October	1	386.08	0
		2	385.94	0.24
		3	386.07	0.21
		4	385.94	0.14
		5	386.24	0.21
		6	386.08	0.14
		7	385.93	0.08
		8	386.05	0.18
		9	385.73	0.22
		10	386.04	0.14
		11	386.18	0.32
		12	386.16	0.23
		13	386.13	0.23
		14	386.11	0.18
		15	386.38	0.23
		16	386.22	0.29
		17	385.85	0.22
		18	385.92	0.22
		19	385.77	0.09
		20	385.73	0.19
		21	385.83	0.11
		22	385.82	0.1
		23	385.77	0.1
		24	385.68	0.11
		25	385.72	0.14
		26	385.89	0.32
		27	385.83	0.35
		28	386.00	0.24
		29	385.72	0.1
		30	385.72	0.08
		31	385.72	0.3
2009   November	1	385.00	0.16
		2	385.99	0.34
		3	385.89	0.23
		4	385.61	0.16
		5	385.79	0.15
		6	386.12	0.32
		7	385.76	0.21
		8	385.57	0.11
		9	385.55	0.09
		10	385.65	0.09
		11	385.68	0.1
		12	385.87	0.27
		13	385.76	0.35
		14	385.65	0.13
		15	385.52	0.22
		16	385.58	0.22
		17	385.43	0.13
		18	385.73	0.28
		19	385.69	0.2
		20	385.71	0.24
		21	385.59	0.28
		22	385.60	0.25
		23	386.27	0.32
		24	385.95	0.21
		25	385.89	0.19
		26	385.96	0.07
		27	385.94	0
		28	385.89	0.17
		29	385.76	0.18
		30	385.96	0.18
2009   December	1	385.95	0.16
		2	385.95	0.13
		3	386.14	0.37
		4	385.96	0.08
		5	386.01	0.26
		6	385.83	0.31
		7	385.70	0.26
		8	386.04	0.38
		9	385.74	0.2
		10	385.62	0.07
		11	385.86	0.26
		12	385.83	0.29
		13	385.60	0.21
		14	385.73	0.16
		15	385.73	0.21
		16	385.66	0.28
		17	385.87	0.19
		18	385.57	0.1
		19	385.82	0.21
		20	385.46	0.21
		21	385.69	0.11
		22	385.48	0.14
		23	385.46	0.29
		24	385.56	0.14
		25	385.87	0.25
		26	385.64	0.15
		27	385.66	0.14
		28	385.69	0.16
		29	385.98	0.36
		30	385.75	0.23
		31	385.94	0.37
